timeStep pedestrianId speedInAreaUsingAgentVelocity-PID6 velocity-PID7
21 44 1.2552250158142568 1.2552250158142568
21 45 1.4341556667621722 1.4341556667621722
21 46 1.5332600208925922 1.5332600208925922
21 47 1.2050161645783344 1.2050161645783344
21 48 1.2726995593977841 1.2726995593977841
21 49 1.2079678342227955 1.2079678342227955
21 50 0.9944080825295009 0.9944080825295009
21 51 0.5274868269762473 0.5274868269762473
21 52 1.8545665369959712 1.8545665369959712
21 53 1.319636545260244 1.319636545260244
21 54 1.0682940436752406 1.0682940436752406
21 55 0.6770495230906843 0.6770495230906843
21 56 1.086154936648004 1.086154936648004
21 57 1.5429189476901572 1.5429189476901572
21 58 1.1667352369380717 1.1667352369380717
21 59 1.2270438855658938 1.2270438855658938
21 60 1.2794400575894784 1.2794400575894784
21 61 1.9966715707169491 1.9966715707169491
21 62 0.7137509415524989 0.7137509415524989
21 63 1.1352511908284808 1.1352511908284808
21 64 0.8380622155418805 0.8380622155418805
21 65 0.7442502133596086 0.7442502133596086
21 66 1.1301264375930962 1.1301264375930962
21 67 1.5138059069687566 1.5138059069687566
21 68 1.5261029167901332 1.5261029167901332
21 69 0.9900566328971512 0.9900566328971512
21 70 1.2277240674404062 1.2277240674404062
21 71 1.1441661339214855 1.1441661339214855
21 72 0.924687319808342 0.924687319808342
21 73 1.6285295135937023 1.6285295135937023
21 74 1.149354171729846 1.149354171729846
21 75 1.1301735275476132 1.1301735275476132
21 76 0.38953367281264406 0.38953367281264406
21 77 0.9150791947211222 0.9150791947211222
21 78 1.735692496366085 1.735692496366085
21 79 1.2204803692913613 1.2204803692913613
21 80 1.3771040322290533 1.3771040322290533
21 81 1.2738785420267735 1.2738785420267735
21 82 1.750696368321575 1.750696368321575
21 83 0.46237045440685576 0.46237045440685576
21 84 0.7585184174898386 0.7585184174898386
21 85 0.5294574593483594 0.5294574593483594
21 86 1.7677318492650398 1.7677318492650398
21 87 1.498498939818359 1.498498939818359
21 88 1.6456647084765559 1.6456647084765559
21 89 0.6482352945445363 0.6482352945445363
21 90 1.7560691749830035 1.7560691749830035
21 91 0.6132259423232295 0.6132259423232295
21 92 1.2120238268080468 1.2120238268080468
21 93 0.774150709189357 0.774150709189357
21 94 1.2156213247383152 1.2156213247383152
21 95 1.9234930525878495 1.9234930525878495
21 96 0.4582876846708527 0.4582876846708527
21 97 1.4032484894955977 1.4032484894955977
21 98 1.662096623328702 1.662096623328702
21 99 0.8328041412190286 0.8328041412190286
21 100 1.7284311687298912 1.7284311687298912
22 1 1.194160791439677 1.194160791439677
22 2 0.531329070187066 0.531329070187066
22 3 1.3946457245245016 1.3946457245245016
22 4 1.1880850171184802 1.1880850171184802
22 5 0.7400690157746408 0.7400690157746408
22 6 0.8001201375487996 0.8001201375487996
22 7 1.3408253001667516 1.3408253001667516
22 8 1.0743076518953392 1.0743076518953392
22 9 1.0975242303773098 1.0975242303773098
22 10 1.6539942302694557 1.6539942302694557
22 11 1.2690502503080334 1.2690502503080334
22 12 1.25394489277377 1.25394489277377
22 13 0.8926514087988036 0.8926514087988036
22 14 1.3036122364935423 1.3036122364935423
22 15 0.9734829541254492 0.9734829541254492
22 16 1.1077899384146217 1.1077899384146217
22 17 1.0070588528815452 1.0070588528815452
22 18 1.4722372143366491 1.4722372143366491
22 19 1.9892528921520998 1.9892528921520998
22 20 1.3529994892118193 1.3529994892118193
22 21 1.0614618168231018 1.0614618168231018
22 22 1.5446466024391752 1.5446466024391752
22 23 0.5827025475297017 0.5827025475297017
22 24 1.7185975008725989 1.7185975008725989
22 25 0.9502741854172239 0.9502741854172239
22 26 0.4093180235572429 0.4093180235572429
22 27 0.7012102527899444 0.7012102527899444
22 28 0.7287523404976538 0.7287523404976538
22 29 1.3735906658278316 1.3735906658278316
22 30 1.1722933922698677 1.1722933922698677
22 31 0.7421102055537356 0.7421102055537356
22 32 1.3046665557376704 1.3046665557376704
22 33 1.1223898778129597 1.1223898778129597
22 34 1.394612324040038 1.394612324040038
22 35 1.2979153183366026 1.2979153183366026
22 36 0.7239151867963538 0.7239151867963538
22 37 0.999908129125567 0.999908129125567
22 38 0.6159551153040803 0.6159551153040803
22 39 1.5966903880807162 1.5966903880807162
22 40 0.0 0.0
22 41 1.221415196469151 1.221415196469151
22 42 0.5736909502688677 0.5736909502688677
22 43 1.2605926357537123 1.2605926357537123
22 44 1.4907843363092124 1.4907843363092124
22 45 1.4341556667621722 1.4341556667621722
22 46 1.5332600208925922 1.5332600208925922
22 47 1.2050161645783344 1.2050161645783344
22 48 1.3719023840197562 1.3719023840197562
22 49 1.3050960142891586 1.3050960142891586
22 50 0.9944080825295009 0.9944080825295009
22 51 1.274767837735424 1.274767837735424
22 52 1.726674511702649 1.726674511702649
22 53 1.052435984723895 1.052435984723895
22 54 1.0682940436752406 1.0682940436752406
22 55 0.6770495230906843 0.6770495230906843
22 56 0.7370629419296333 0.7370629419296333
22 57 1.5429189476901572 1.5429189476901572
22 58 0.8250063978882037 0.8250063978882037
22 59 1.1438495851985462 1.1438495851985462
22 60 1.2794400575894784 1.2794400575894784
22 61 1.8531617589505314 1.8531617589505314
22 62 1.374245242231254 1.374245242231254
22 63 1.0910955031097884 1.0910955031097884
22 64 0.547490526544634 0.547490526544634
22 65 0.9724097653770072 0.9724097653770072
22 66 1.3422093807776692 1.3422093807776692
22 67 1.5138059069687566 1.5138059069687566
22 68 1.5261029167901332 1.5261029167901332
22 69 0.8969069460984067 0.8969069460984067
22 70 1.2277240674404062 1.2277240674404062
22 71 0.7109748792790648 0.7109748792790648
22 72 0.924687319808342 0.924687319808342
22 73 1.0076531571090286 1.0076531571090286
22 74 0.8811150516969521 0.8811150516969521
22 75 1.1301735275476132 1.1301735275476132
22 76 0.5286738110310494 0.5286738110310494
22 77 0.5880441172319733 0.5880441172319733
22 78 1.4129163032676395 1.4129163032676395
22 79 1.2204803692913613 1.2204803692913613
22 80 1.3771040322290533 1.3771040322290533
22 81 1.2738785420267735 1.2738785420267735
22 82 1.750696368321575 1.750696368321575
22 83 0.5581305109348179 0.5581305109348179
22 84 1.070738866622483 1.070738866622483
22 85 1.305349113105914 1.305349113105914
22 86 1.7694166480008522 1.7694166480008522
22 87 1.3426975923262194 1.3426975923262194
22 88 1.5526609248204928 1.5526609248204928
22 89 0.6482352945445363 0.6482352945445363
22 90 1.7560691749830035 1.7560691749830035
22 91 0.6132259423232294 0.6132259423232294
22 92 1.2731722019132397 1.2731722019132397
22 93 0.6174010710549069 0.6174010710549069
22 94 1.2156213247383152 1.2156213247383152
22 95 1.9234930525878495 1.9234930525878495
22 96 1.2034625141024846 1.2034625141024846
22 97 0.777050830808046 0.777050830808046
22 98 1.5906883650578287 1.5906883650578287
22 99 0.8328041412190286 0.8328041412190286
22 100 1.7284311687298912 1.7284311687298912
23 1 1.194160791439677 1.194160791439677
23 2 0.9817681059481645 0.9817681059481645
23 3 1.1733827459042527 1.1733827459042527
23 4 1.1880850171184802 1.1880850171184802
23 5 1.603994856040184 1.603994856040184
23 6 0.3293832116723252 0.3293832116723252
23 7 1.7890499313445438 1.7890499313445438
23 8 1.0743076518953392 1.0743076518953392
23 9 1.4373774629214302 1.4373774629214302
23 10 1.6539942302694661 1.6539942302694661
23 11 1.2690502503080334 1.2690502503080334
23 12 1.25394489277377 1.25394489277377
23 13 1.3389771131982047 1.3389771131982047
23 14 0.9605182852059456 0.9605182852059456
23 15 0.9734829541254492 0.9734829541254492
23 16 1.1077899384146217 1.1077899384146217
23 17 0.9861317228600203 0.9861317228600203
23 18 1.4722372143366491 1.4722372143366491
23 19 1.9892528921520998 1.9892528921520998
23 20 1.3407814796549338 1.3407814796549338
23 21 1.0614618168231018 1.0614618168231018
23 22 1.5446466024391716 1.5446466024391716
23 23 0.5827025475297017 0.5827025475297017
23 24 1.7185975008725989 1.7185975008725989
23 25 0.9502741854172239 0.9502741854172239
23 26 1.1196701383574466 1.1196701383574466
23 27 1.1618031871226473 1.1618031871226473
23 28 0.5250060041406605 0.5250060041406605
23 29 1.3838247889983173 1.3838247889983173
23 30 1.2527732948798267 1.2527732948798267
23 31 0.9468613392633813 0.9468613392633813
23 32 0.6792508826220557 0.6792508826220557
23 33 1.0369530356092396 1.0369530356092396
23 34 1.454785859240909 1.454785859240909
23 35 1.1602918577638692 1.1602918577638692
23 36 0.7239151867963538 0.7239151867963538
23 37 0.7667032711216469 0.7667032711216469
23 38 0.6667050125353363 0.6667050125353363
23 39 1.5966903880807197 1.5966903880807197
23 40 1.3400405720565394 1.3400405720565394
23 41 1.221415196469155 1.221415196469155
23 42 0.5736909502688677 0.5736909502688677
23 43 1.2605926357537123 1.2605926357537123
23 44 1.4065335267865904 1.4065335267865904
23 45 1.4341556667621722 1.4341556667621722
23 46 0.6114031595320806 0.6114031595320806
23 47 1.2658109928726857 1.2658109928726857
23 48 1.3719023840197562 1.3719023840197562
23 49 1.3050960142891586 1.3050960142891586
23 50 0.5548760614037677 0.5548760614037677
23 51 0.6730225237393762 0.6730225237393762
23 52 1.854566536995974 1.854566536995974
23 53 1.1111203431975152 1.1111203431975152
23 54 0.7567864889208904 0.7567864889208904
23 55 0.9813842762712184 0.9813842762712184
23 56 1.474125883859269 1.474125883859269
23 57 1.4868300020635299 1.4868300020635299
23 58 1.1106988548920853 1.1106988548920853
23 59 0.8965013308650126 0.8965013308650126
23 60 1.3225081300760042 1.3225081300760042
23 61 1.8531617589505314 1.8531617589505314
23 62 0.0 0.0
23 63 0.9524487862971237 0.9524487862971237
23 64 0.547490526544634 0.547490526544634
23 65 0.9724097653770072 0.9724097653770072
23 66 0.6711046903888325 0.6711046903888325
23 67 1.4645081362789778 1.4645081362789778
23 68 1.5380057724799028 1.5380057724799028
23 69 0.5142123343089037 0.5142123343089037
23 70 1.227724067440405 1.227724067440405
23 71 0.7109748792790648 0.7109748792790648
23 72 1.1668988874908326 1.1668988874908326
23 73 1.5045650856997825 1.5045650856997825
23 74 0.8811150516969521 0.8811150516969521
23 75 1.0230135533255944 1.0230135533255944
23 76 0.5286738110310494 0.5286738110310494
23 77 0.5880441172319721 0.5880441172319721
23 78 1.4129163032676395 1.4129163032676395
23 79 1.3799013620582188 1.3799013620582188
23 80 1.3109639815783514 1.3109639815783514
23 81 0.9859643696126302 0.9859643696126302
23 82 1.7506963683215715 1.7506963683215715
23 83 0.854349198528872 0.854349198528872
23 84 0.5353694333112405 0.5353694333112405
23 85 1.305349113105914 1.305349113105914
23 86 1.7694166480008522 1.7694166480008522
23 87 1.3426975923262194 1.3426975923262194
23 88 1.5526609248204928 1.5526609248204928
23 89 0.9973354286892704 0.9973354286892704
23 90 1.7560691749830035 1.7560691749830035
23 91 0.6132259423232294 0.6132259423232294
23 92 1.2731722019132397 1.2731722019132397
23 93 1.187196830964245 1.187196830964245
23 94 1.2156213247383152 1.2156213247383152
23 95 1.9234930525878495 1.9234930525878495
23 96 1.2034625141024846 1.2034625141024846
23 97 0.777050830808046 0.777050830808046
23 98 1.7217486794344536 1.7217486794344536
23 99 0.6941625895879687 0.6941625895879687
23 100 1.7284311687298912 1.7284311687298912
24 1 1.1941607914396788 1.1941607914396788
24 2 0.9817681059481645 0.9817681059481645
24 3 1.499738202583056 1.499738202583056
24 4 1.1880850171184802 1.1880850171184802
24 5 1.603994856040184 1.603994856040184
24 6 1.0326269867993996 1.0326269867993996
24 7 1.7890499313445438 1.7890499313445438
24 8 0.9197661850046546 0.9197661850046546
24 9 1.460461090925924 1.460461090925924
24 10 1.6539942302694661 1.6539942302694661
24 11 1.269050250308032 1.269050250308032
24 12 1.301248516464411 1.301248516464411
24 13 1.3748191246071824 1.3748191246071824
24 14 1.3036122364935379 1.3036122364935379
24 15 0.7763717177405903 0.7763717177405903
24 16 1.023464450423208 1.023464450423208
24 17 0.9861317228600203 0.9861317228600203
24 18 1.4722372143366491 1.4722372143366491
24 19 1.9892528921520998 1.9892528921520998
24 20 1.3529994892118193 1.3529994892118193
24 21 0.75056684864621 0.75056684864621
24 22 1.5446466024391683 1.5446466024391683
24 23 1.2163679065723885 1.2163679065723885
24 24 1.7185975008725989 1.7185975008725989
24 25 1.4864235092803375 1.4864235092803375
24 26 1.074528377527088 1.074528377527088
24 27 1.1618031871226473 1.1618031871226473
24 28 0.5250060041406605 0.5250060041406605
24 29 1.3956499068959236 1.3956499068959236
24 30 1.0258568450783634 1.0258568450783634
24 31 1.1921610588825504 1.1921610588825504
24 32 1.3585017652441096 1.3585017652441096
24 33 0.7951083316988335 0.7951083316988335
24 34 1.244586242104928 1.244586242104928
24 35 1.1602918577638692 1.1602918577638692
24 36 0.8692819399837839 0.8692819399837839
24 37 0.9675326728746356 0.9675326728746356
24 38 0.9428632708295959 0.9428632708295959
24 39 1.5966903880807168 1.5966903880807168
24 40 0.6700202860282718 0.6700202860282718
24 41 1.221415196469151 1.221415196469151
24 42 0.6925062363749048 0.6925062363749048
24 43 0.8403950905024787 0.8403950905024787
24 44 1.4065335267865904 1.4065335267865904
24 45 1.434155666762169 1.434155666762169
24 46 1.0026876987656483 1.0026876987656483
24 47 1.2368562414308533 1.2368562414308533
24 48 1.0085270944351754 1.0085270944351754
24 49 1.5753902489479885 1.5753902489479885
24 50 0.5548760614037677 0.5548760614037677
24 51 0.6730225237393762 0.6730225237393762
24 52 0.9851395895032069 0.9851395895032069
24 53 1.1111203431975152 1.1111203431975152
24 54 0.7567864889208904 0.7567864889208904
24 55 0.6371994985426199 0.6371994985426199
24 56 1.317818070406085 1.317818070406085
24 57 1.5429189476901564 1.5429189476901564
24 58 1.1106988548920853 1.1106988548920853
24 59 0.8965013308650126 0.8965013308650126
24 60 1.0122039010964425 1.0122039010964425
24 61 0.5378171110953041 0.5378171110953041
24 62 0.0 0.0
24 63 0.9524487862971237 0.9524487862971237
24 64 0.97887557250917 0.97887557250917
24 65 0.9724097653770066 0.9724097653770066
24 66 0.6711046903888325 0.6711046903888325
24 67 1.4645081362789756 1.4645081362789756
24 68 1.4209320540783903 1.4209320540783903
24 69 0.5142123343089037 0.5142123343089037
24 70 0.5085399595856707 0.5085399595856707
24 71 1.1852298491454023 1.1852298491454023
24 72 1.2627981370745243 1.2627981370745243
24 73 1.5045650856997825 1.5045650856997825
24 74 1.2250078665398756 1.2250078665398756
24 75 1.4359406051369732 1.4359406051369732
24 76 1.057347622062099 1.057347622062099
24 77 0.5880441172319721 0.5880441172319721
24 78 0.8678462481830388 0.8678462481830388
24 79 1.0680245656738143 1.0680245656738143
24 80 0.6885520161145258 0.6885520161145258
24 81 1.0241738163206324 1.0241738163206324
24 82 1.7506963683215822 1.7506963683215822
24 83 0.854349198528872 0.854349198528872
24 84 0.5353694333112405 0.5353694333112405
24 85 1.3442113286223303 1.3442113286223303
24 86 1.7694166480008522 1.7694166480008522
24 87 1.4170742007532742 1.4170742007532742
24 88 0.8228323542382788 0.8228323542382788
24 89 0.9973354286892704 0.9973354286892704
24 90 1.7560691749830035 1.7560691749830035
24 91 0.6132259423232299 0.6132259423232299
24 92 1.2120238268080468 1.2120238268080468
24 93 1.187196830964245 1.187196830964245
24 94 1.2156213247383152 1.2156213247383152
24 95 1.9234930525878495 1.9234930525878495
24 96 0.4760478790592628 0.4760478790592628
24 97 0.0 0.0
24 98 0.9523502011643887 0.9523502011643887
24 99 1.0229358724011295 1.0229358724011295
24 100 1.7284311687298912 1.7284311687298912
25 1 1.194160791439677 1.194160791439677
25 2 1.3099634697558156 1.3099634697558156
25 3 1.4056025871328672 1.4056025871328672
25 4 1.1880850171184802 1.1880850171184802
25 5 0.6150194854906714 0.6150194854906714
25 6 1.0326269867993996 1.0326269867993996
25 7 1.8290129414415774 1.8290129414415774
25 8 1.201732433672716 1.201732433672716
25 9 1.4604610909259246 1.4604610909259246
25 10 1.6539942302694661 1.6539942302694661
25 11 1.269050250308032 1.269050250308032
25 12 1.2588727728635956 1.2588727728635956
25 13 1.3748191246071824 1.3748191246071824
25 14 1.3036122364935379 1.3036122364935379
25 15 0.7763717177405903 0.7763717177405903
25 16 1.023464450423208 1.023464450423208
25 17 0.5336906426422908 0.5336906426422908
25 18 1.4722372143366558 1.4722372143366558
25 19 1.9892528921520998 1.9892528921520998
25 20 1.3529994892118193 1.3529994892118193
25 21 0.9004737351018957 0.9004737351018957
25 22 1.5446466024391683 1.5446466024391683
25 23 0.6977317500385931 0.6977317500385931
25 24 1.7185975008725989 1.7185975008725989
25 25 1.6088932127762827 1.6088932127762827
25 26 1.074528377527088 1.074528377527088
25 27 0.9517881424273529 0.9517881424273529
25 28 1.267476615523687 1.267476615523687
25 29 1.3956499068959236 1.3956499068959236
25 30 1.3922895136224027 1.3922895136224027
25 31 1.1921610588825504 1.1921610588825504
25 32 1.3585017652441096 1.3585017652441096
25 33 0.7951083316988335 0.7951083316988335
25 34 1.244586242104928 1.244586242104928
25 35 1.2979153183366006 1.2979153183366006
25 36 0.8692819399837839 0.8692819399837839
25 37 0.9675326728746356 0.9675326728746356
25 38 0.9428632708295959 0.9428632708295959
25 39 1.5966903880807168 1.5966903880807168
25 40 0.9492935072906734 0.9492935072906734
25 41 1.221415196469151 1.221415196469151
25 42 0.807600009543523 0.807600009543523
25 43 0.963990988665307 0.963990988665307
25 44 1.1409969334698409 1.1409969334698409
25 45 1.4341556667621722 1.4341556667621722
25 46 1.5657979983962245 1.5657979983962245
25 47 1.2368562414308533 1.2368562414308533
25 48 1.42365581791303 1.42365581791303
25 49 1.1381968133013656 1.1381968133013656
25 50 0.522288712495301 0.522288712495301
25 51 1.4808010139607306 1.4808010139607306
25 52 1.5615258720068326 1.5615258720068326
25 53 1.3196365452602454 1.3196365452602454
25 54 0.5341470218376217 0.5341470218376217
25 55 0.6371994985426199 0.6371994985426199
25 56 1.317818070406085 1.317818070406085
25 57 1.542918947690159 1.542918947690159
25 58 0.9235432715568682 0.9235432715568682
25 59 1.4401822908447381 1.4401822908447381
25 60 1.0122039010964425 1.0122039010964425
25 61 0.840588421439259 0.840588421439259
25 62 1.7541435012655817 1.7541435012655817
25 63 1.1352511908284841 1.1352511908284841
25 64 0.97887557250917 0.97887557250917
25 65 0.9724097653770066 0.9724097653770066
25 66 1.305522950368506 1.305522950368506
25 67 1.4898791261427566 1.4898791261427566
25 68 1.5380057724798952 1.5380057724798952
25 69 0.4950283164485759 0.4950283164485759
25 70 0.5085399595856707 0.5085399595856707
25 71 1.1852298491454023 1.1852298491454023
25 72 1.2627981370745243 1.2627981370745243
25 73 1.19992151961673 1.19992151961673
25 74 0.9950134309695308 0.9950134309695308
25 75 1.7054135593528774 1.7054135593528774
25 76 1.0380601200302064 1.0380601200302064
25 77 1.1486346437708816 1.1486346437708816
25 78 1.6882510443157872 1.6882510443157872
25 79 1.205971785995246 1.205971785995246
25 80 0.6885520161145258 0.6885520161145258
25 81 1.0241738163206324 1.0241738163206324
25 82 1.7506963683215822 1.7506963683215822
25 83 1.150202809230313 1.150202809230313
25 84 0.7585184174898368 0.7585184174898368
25 85 1.3442113286223303 1.3442113286223303
25 86 1.7694166480008522 1.7694166480008522
25 87 1.4473565377845516 1.4473565377845516
25 88 0.9871724613471122 0.9871724613471122
25 89 0.41412099625317916 0.41412099625317916
25 90 1.7560691749830035 1.7560691749830035
25 91 0.6132259423232299 0.6132259423232299
25 92 1.2012196155730503 1.2012196155730503
25 93 0.3087005355274512 0.3087005355274512
25 94 1.2156213247383152 1.2156213247383152
25 95 1.9234930525878495 1.9234930525878495
25 96 0.4760478790592628 0.4760478790592628
25 97 0.8417560746862923 0.8417560746862923
25 98 0.6588846943160368 0.6588846943160368
25 99 1.3098647893144548 1.3098647893144548
25 100 1.7284311687298912 1.7284311687298912
26 1 1.194160791439677 1.194160791439677
26 2 1.0230129366631817 1.0230129366631817
26 3 1.4056025871328672 1.4056025871328672
26 4 1.1880850171184802 1.1880850171184802
26 5 1.415787800069499 1.415787800069499
26 6 1.3175328466892915 1.3175328466892915
26 7 1.5985736490320261 1.5985736490320261
26 8 1.201732433672716 1.201732433672716
26 9 1.4604610909259246 1.4604610909259246
26 10 1.6539942302694661 1.6539942302694661
26 11 1.1973306136649142 1.1973306136649142
26 12 1.2588727728635956 1.2588727728635956
26 13 1.4880934972876276 1.4880934972876276
26 14 0.7819880280065417 0.7819880280065417
26 15 0.9734829541254488 0.9734829541254488
26 16 1.107789938414621 1.107789938414621
26 17 0.5336906426422908 0.5336906426422908
26 18 1.4722372143366558 1.4722372143366558
26 19 1.9892528921520998 1.9892528921520998
26 20 1.3529994892118173 1.3529994892118173
26 21 0.9004737351018821 0.9004737351018821
26 22 1.5446466024391683 1.5446466024391683
26 23 0.6977317500385931 0.6977317500385931
26 24 1.7185975008725989 1.7185975008725989
26 25 1.286242983562636 1.286242983562636
26 26 0.9115585377161523 0.9115585377161523
26 27 1.1184591216367379 1.1184591216367379
26 28 0.5250060041406613 0.5250060041406613
26 29 1.3956499068959236 1.3956499068959236
26 30 1.3922895136224027 1.3922895136224027
26 31 1.2371339587547836 1.2371339587547836
26 32 1.1059988475064562 1.1059988475064562
26 33 0.7237417722196391 0.7237417722196391
26 34 1.4244146593038787 1.4244146593038787
26 35 0.91945170198777 0.91945170198777
26 36 1.0812223400662198 1.0812223400662198
26 37 0.9675326728746267 0.9675326728746267
26 38 1.2899869274669549 1.2899869274669549
26 39 1.596690388080723 1.596690388080723
26 40 0.9492935072906734 0.9492935072906734
26 41 1.221415196469151 1.221415196469151
26 42 0.807600009543523 0.807600009543523
26 43 1.6807901810049566 1.6807901810049566
26 44 0.44713277104133403 0.44713277104133403
26 45 1.4341556667621722 1.4341556667621722
26 46 1.5022828493251597 1.5022828493251597
26 47 1.2658109928726853 1.2658109928726853
26 48 1.2726995593977866 1.2726995593977866
26 49 1.705190117877998 1.705190117877998
26 50 0.522288712495301 0.522288712495301
26 51 1.4808010139607428 1.4808010139607428
26 52 1.7133960652109106 1.7133960652109106
26 53 1.316146283751239 1.316146283751239
26 54 0.5341470218376217 0.5341470218376217
26 55 1.011224910111964 1.011224910111964
26 56 1.3178180704060944 1.3178180704060944
26 57 1.542918947690159 1.542918947690159
26 58 0.6998806559173244 0.6998806559173244
26 59 1.494511505409633 1.494511505409633
26 60 1.322508130076004 1.322508130076004
26 61 1.4711733286449606 1.4711733286449606
26 62 0.932560546378135 0.932560546378135
26 63 0.6016261471313897 0.6016261471313897
26 64 0.40339807114548887 0.40339807114548887
26 65 0.0 0.0
26 66 0.8051410054798195 0.8051410054798195
26 67 1.4898791261427566 1.4898791261427566
26 68 1.5380057724798952 1.5380057724798952
26 69 0.9501405020656924 0.9501405020656924
26 70 0.9413865445463672 0.9413865445463672
26 71 1.1421437928990272 1.1421437928990272
26 72 1.3053060149393427 1.3053060149393427
26 73 0.8142647567968488 0.8142647567968488
26 74 1.5790696157069495 1.5790696157069495
26 75 1.7037897029185753 1.7037897029185753
26 76 1.0380601200302064 1.0380601200302064
26 77 0.7636181375247478 0.7636181375247478
26 78 0.8017853860630283 0.8017853860630283
26 79 1.205971785995246 1.205971785995246
26 80 1.3771040322290533 1.3771040322290533
26 81 1.024173816320635 1.024173816320635
26 82 1.7506963683215822 1.7506963683215822
26 83 1.150202809230315 1.150202809230315
26 84 0.7585184174898368 0.7585184174898368
26 85 1.338483444977943 1.338483444977943
26 86 1.769416648000842 1.769416648000842
26 87 1.501956392534259 1.501956392534259
26 88 0.8741716314986228 0.8741716314986228
26 89 0.41412099625317916 0.41412099625317916
26 90 1.7560691749830035 1.7560691749830035
26 91 1.226451884646458 1.226451884646458
26 92 1.2012196155730503 1.2012196155730503
26 93 0.8379346894773856 0.8379346894773856
26 94 1.2156213247383152 1.2156213247383152
26 95 1.9234930525878495 1.9234930525878495
26 96 0.4582876846708568 0.4582876846708568
26 97 0.8417560746862923 0.8417560746862923
26 98 0.6588846943160368 0.6588846943160368
26 99 1.3098647893144548 1.3098647893144548
26 100 1.7284311687298912 1.7284311687298912
27 1 1.1941607914396797 1.1941607914396797
27 2 1.2412086790807801 1.2412086790807801
27 3 0.8281845783136434 0.8281845783136434
27 4 1.1880850171184802 1.1880850171184802
27 5 1.1789439073157684 1.1789439073157684
27 6 0.8607198112461877 0.8607198112461877
27 7 0.875936339783564 0.875936339783564
27 8 1.1338172242755102 1.1338172242755102
27 9 1.4604610909259264 1.4604610909259264
27 10 1.6539942302694661 1.6539942302694661
27 11 1.172449551987921 1.172449551987921
27 12 0.9587766658458861 0.9587766658458861
27 13 1.338977113198209 1.338977113198209
27 14 0.7819880280065473 0.7819880280065473
27 15 0.8993809765651261 0.8993809765651261
27 16 1.1077899384146208 1.1077899384146208
27 17 0.4771011625136053 0.4771011625136053
27 18 1.4722372143366558 1.4722372143366558
27 19 1.9892528921520998 1.9892528921520998
27 20 1.3529994892118133 1.3529994892118133
27 21 0.9004737351018821 0.9004737351018821
27 22 1.5446466024391683 1.5446466024391683
27 23 0.0 0.0
27 24 1.7185975008725989 1.7185975008725989
27 25 1.286242983562636 1.286242983562636
27 26 1.1196701383574466 1.1196701383574466
27 27 1.1184591216367379 1.1184591216367379
27 28 0.5250060041406579 0.5250060041406579
27 29 1.3956499068959236 1.3956499068959236
27 30 1.2863077849658344 1.2863077849658344
27 31 0.4734306696316898 0.4734306696316898
27 32 1.7034066740470413 1.7034066740470413
27 33 0.9215195947347034 0.9215195947347034
27 34 1.3403687638777968 1.3403687638777968
27 35 0.91945170198777 0.91945170198777
27 36 1.0987846758440565 1.0987846758440565
27 37 0.9675326728746267 0.9675326728746267
27 38 0.9428632708295959 0.9428632708295959
27 39 1.596690388080723 1.596690388080723
27 40 0.9475517755662806 0.9475517755662806
27 41 1.221415196469151 1.221415196469151
27 42 1.1045758583565122 1.1045758583565122
27 43 1.5528476466764152 1.5528476466764152
27 44 0.44713277104133403 0.44713277104133403
27 45 1.4341556667621722 1.4341556667621722
27 46 1.5022828493251597 1.5022828493251597
27 47 1.2658109928726857 1.2658109928726857
27 48 1.2726995593977866 1.2726995593977866
27 49 1.7051901178779971 1.7051901178779971
27 50 0.9623529948483175 0.9623529948483175
27 51 1.6157961893145465 1.6157961893145465
27 52 1.7133960652109106 1.7133960652109106
27 53 1.316146283751239 1.316146283751239
27 54 0.5341470218376212 0.5341470218376212
27 55 1.011224910111964 1.011224910111964
27 56 1.4741258838592683 1.4741258838592683
27 57 1.4557217809339482 1.4557217809339482
27 58 0.6998806559173244 0.6998806559173244
27 59 1.494511505409633 1.494511505409633
27 60 0.6612540650380012 0.6612540650380012
27 61 1.8446839973325528 1.8446839973325528
27 62 1.6673544006262182 1.6673544006262182
27 63 0.6016261471313897 0.6016261471313897
27 64 1.094981053089264 1.094981053089264
27 65 0.0 0.0
27 66 1.1998892330868525 1.1998892330868525
27 67 1.3985742936431218 1.3985742936431218
27 68 1.5380057724798994 1.5380057724798994
27 69 0.9501405020656924 0.9501405020656924
27 70 0.6138620337202052 0.6138620337202052
27 71 1.1852298491454007 1.1852298491454007
27 72 1.2059455108663348 1.2059455108663348
27 73 1.4558496290594363 1.4558496290594363
27 74 1.1750594245936286 1.1750594245936286
27 75 1.7037897029185753 1.7037897029185753
27 76 0.7790673456252907 0.7790673456252907
27 77 0.7636181375247478 0.7636181375247478
27 78 1.6035707721260528 1.6035707721260528
27 79 1.449519404401103 1.449519404401103
27 80 1.3771040322290533 1.3771040322290533
27 81 0.0 0.0
27 82 1.7506963683215822 1.7506963683215822
27 83 1.150202809230315 1.150202809230315
27 84 0.8539352123305646 0.8539352123305646
27 85 1.27822337905841 1.27822337905841
27 86 1.7694166480008522 1.7694166480008522
27 87 1.501956392534259 1.501956392534259
27 88 0.8741716314986228 0.8741716314986228
27 89 0.7719238253871854 0.7719238253871854
27 90 1.7560691749830035 1.7560691749830035
27 91 0.8672324444325324 0.8672324444325324
